,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  1,Feature  2,Feature  3,Feature  4,Feature  5
251,0.7380952380952381,0.7666666666666667,molWeight,molVolume,molLogP,Complexity,nof_OH
280,0.7047619047619047,0.8190476190476189,molWeight,molVolume,molLogP,nof_negCharge,nof_SO3H
371,0.7904761904761904,0.7666666666666667,molWeight,molVolume,molLogP,nof_RotB,nof_PO4
373,0.6714285714285715,0.7619047619047619,molWeight,molVolume,molLogP,nof_RotB,nof_SH
400,0.8238095238095238,0.7571428571428571,molWeight,molVolume,molLogP,nof_NH2,nof_COOH
413,0.7666666666666667,0.7619047619047619,molWeight,molVolume,molLogS,molPSA,nof_Rings
415,0.7,0.8,molWeight,molVolume,molLogS,molPSA,nof_posCharge
427,0.6952380952380953,0.7952380952380953,molWeight,molVolume,molLogS,molPSA,nof_SO3H
464,0.7666666666666667,0.7571428571428571,molWeight,molVolume,molLogS,PSA/Area,nof_Rings
467,0.6809523809523811,0.7952380952380953,molWeight,molVolume,molLogS,PSA/Area,nof_negCharge
468,0.7142857142857142,0.7666666666666667,molWeight,molVolume,molLogS,PSA/Area,a_heavy
474,0.7619047619047619,0.8238095238095239,molWeight,molVolume,molLogS,PSA/Area,negCharge/Volume
476,0.7380952380952381,0.7619047619047619,molWeight,molVolume,molLogS,PSA/Area,nof_Fragments
483,0.7428571428571429,0.8238095238095238,molWeight,molVolume,molLogS,PSA/Area,nof_acetyl
499,0.7952380952380953,0.7619047619047618,molWeight,molVolume,molLogS,nof_Atoms,nof_RotB
543,0.7619047619047619,0.7619047619047619,molWeight,molVolume,molLogS,nof_HBA,negCharge/Volume
555,0.7904761904761904,0.7666666666666667,molWeight,molVolume,molLogS,nof_HBD,Complexity
613,0.8190476190476189,0.7904761904761904,molWeight,molVolume,molLogS,Complexity,nof_posCharge
615,0.7666666666666667,0.7619047619047619,molWeight,molVolume,molLogS,Complexity,a_heavy
625,0.7714285714285715,0.8190476190476189,molWeight,molVolume,molLogS,Complexity,nof_SO3H
626,0.7333333333333333,0.7666666666666667,molWeight,molVolume,molLogS,Complexity,nof_SH
628,0.7714285714285715,0.7666666666666667,molWeight,molVolume,molLogS,Complexity,nof_COOH
640,0.7666666666666667,0.7619047619047619,molWeight,molVolume,molLogS,nof_posCharge,nof_Fragments
791,0.7666666666666667,0.8190476190476189,molWeight,molVolume,molPSA,molArea,Complexity
793,0.7333333333333333,0.7952380952380953,molWeight,molVolume,molPSA,molArea,nof_negCharge
794,0.8,0.7666666666666667,molWeight,molVolume,molPSA,molArea,a_heavy
795,0.8238095238095239,0.8,molWeight,molVolume,molPSA,molArea,C_R2
803,0.7333333333333333,0.7857142857142858,molWeight,molVolume,molPSA,molArea,nof_PO4
804,0.7095238095238094,0.7952380952380953,molWeight,molVolume,molPSA,molArea,nof_SO3H
812,0.6809523809523811,0.7666666666666667,molWeight,molVolume,molPSA,PSA/Area,nof_HBA
821,0.7952380952380953,0.7904761904761904,molWeight,molVolume,molPSA,PSA/Area,C_R1
823,0.7380952380952379,0.7666666666666667,molWeight,molVolume,molPSA,PSA/Area,C_sp3
825,0.7047619047619047,0.7619047619047619,molWeight,molVolume,molPSA,PSA/Area,negCharge/Volume
829,0.7666666666666667,0.7952380952380953,molWeight,molVolume,molPSA,PSA/Area,nof_SO3H
836,0.7380952380952381,0.7571428571428571,molWeight,molVolume,molPSA,nof_Atoms,nof_HBA
857,0.8238095238095238,0.7666666666666667,molWeight,molVolume,molPSA,nof_Atoms,nof_OH
858,0.7,0.7619047619047619,molWeight,molVolume,molPSA,nof_Atoms,nof_acetyl
863,0.7904761904761904,0.7571428571428571,molWeight,molVolume,molPSA,nof_Chirals,Complexity
879,0.7952380952380953,0.7904761904761904,molWeight,molVolume,molPSA,nof_Chirals,nof_COOH
882,0.6523809523809525,0.7619047619047619,molWeight,molVolume,molPSA,nof_HBA,nof_HBD
883,0.7904761904761904,0.7952380952380953,molWeight,molVolume,molPSA,nof_HBA,molCharge_total
896,0.7333333333333333,0.7666666666666667,molWeight,molVolume,molPSA,nof_HBA,nof_Fragments
897,0.7666666666666667,0.7619047619047619,molWeight,molVolume,molPSA,nof_HBA,nof_PO4
909,0.7714285714285715,0.7619047619047619,molWeight,molVolume,molPSA,nof_HBD,a_heavy
922,0.7952380952380953,0.7619047619047619,molWeight,molVolume,molPSA,nof_HBD,nof_COOH
926,0.7952380952380953,0.7666666666666667,molWeight,molVolume,molPSA,molCharge_total,Complexity
927,0.7952380952380953,0.7666666666666667,molWeight,molVolume,molPSA,molCharge_total,nof_posCharge
929,0.7333333333333333,0.7714285714285715,molWeight,molVolume,molPSA,molCharge_total,a_heavy
949,0.7904761904761904,0.8,molWeight,molVolume,molPSA,nof_Rings,C_R2
956,0.7714285714285714,0.7714285714285715,molWeight,molVolume,molPSA,nof_Rings,nof_Fragments
963,0.8,0.7714285714285715,molWeight,molVolume,molPSA,nof_Rings,nof_acetyl
964,0.7904761904761904,0.8523809523809524,molWeight,molVolume,molPSA,Complexity,nof_posCharge
965,0.7952380952380953,0.7952380952380953,molWeight,molVolume,molPSA,Complexity,nof_negCharge
974,0.6857142857142857,0.8190476190476191,molWeight,molVolume,molPSA,Complexity,nof_Fragments
976,0.8238095238095238,0.7857142857142857,molWeight,molVolume,molPSA,Complexity,nof_SO3H
977,0.8190476190476191,0.7904761904761906,molWeight,molVolume,molPSA,Complexity,nof_SH
979,0.8190476190476189,0.7571428571428571,molWeight,molVolume,molPSA,Complexity,nof_COOH
981,0.7619047619047619,0.7952380952380953,molWeight,molVolume,molPSA,Complexity,nof_acetyl
993,0.8,0.7619047619047621,molWeight,molVolume,molPSA,nof_posCharge,nof_SO3H
1016,0.7380952380952379,0.7666666666666667,molWeight,molVolume,molPSA,a_heavy,C_R1
1026,0.6714285714285715,0.7619047619047619,molWeight,molVolume,molPSA,a_heavy,nof_NH2
1034,0.7095238095238096,0.7619047619047619,molWeight,molVolume,molPSA,C_R2,negCharge/Volume
1036,0.7952380952380953,0.7666666666666667,molWeight,molVolume,molPSA,C_R2,nof_Fragments
1039,0.7666666666666667,0.7619047619047619,molWeight,molVolume,molPSA,C_R2,nof_SH
1049,0.6714285714285715,0.7904761904761904,molWeight,molVolume,molPSA,C_R1,nof_Fragments
1055,0.7666666666666667,0.7857142857142857,molWeight,molVolume,molPSA,C_R1,nof_OH
1064,0.7666666666666667,0.7714285714285715,molWeight,molVolume,molPSA,C_R0,nof_SH
1065,0.7904761904761904,0.7619047619047619,molWeight,molVolume,molPSA,C_R0,nof_NH2
1076,0.7142857142857143,0.7952380952380953,molWeight,molVolume,molPSA,C_sp3,nof_NH2
1102,0.7142857142857143,0.7714285714285714,molWeight,molVolume,molPSA,nof_RotB,nof_SH
1105,0.8,0.7619047619047619,molWeight,molVolume,molPSA,nof_RotB,nof_OH
1109,0.7904761904761904,0.7666666666666667,molWeight,molVolume,molPSA,nof_Fragments,nof_SH
1113,0.7714285714285715,0.8,molWeight,molVolume,molPSA,nof_Fragments,nof_acetyl
1124,0.7333333333333333,0.7666666666666667,molWeight,molVolume,molPSA,nof_SO3H,nof_acetyl
1125,0.7095238095238096,0.7714285714285715,molWeight,molVolume,molPSA,nof_SH,nof_NH2
1129,0.6761904761904762,0.7666666666666667,molWeight,molVolume,molPSA,nof_NH2,nof_COOH
1135,0.7619047619047618,0.7666666666666667,molWeight,molVolume,molArea,PSA/Area,nof_Atoms
1137,0.7666666666666667,0.7619047619047619,molWeight,molVolume,molArea,PSA/Area,nof_HBA
1138,0.7904761904761904,0.7619047619047619,molWeight,molVolume,molArea,PSA/Area,nof_HBD
1139,0.7904761904761904,0.7619047619047619,molWeight,molVolume,molArea,PSA/Area,molCharge_total
1144,0.7666666666666667,0.7714285714285715,molWeight,molVolume,molArea,PSA/Area,a_heavy
1145,0.7952380952380953,0.7904761904761904,molWeight,molVolume,molArea,PSA/Area,C_R2
1146,0.7333333333333333,0.7952380952380953,molWeight,molVolume,molArea,PSA/Area,C_R1
1148,0.7666666666666667,0.7714285714285715,molWeight,molVolume,molArea,PSA/Area,C_sp3
1159,0.7428571428571429,0.7904761904761904,molWeight,molVolume,molArea,PSA/Area,nof_acetyl
1160,0.7857142857142857,0.7619047619047619,molWeight,molVolume,molArea,nof_Atoms,nof_Chirals
1162,0.7857142857142857,0.7571428571428571,molWeight,molVolume,molArea,nof_Atoms,nof_HBD
1163,0.8190476190476189,0.8238095238095239,molWeight,molVolume,molArea,nof_Atoms,molCharge_total
1165,0.8190476190476191,0.8,molWeight,molVolume,molArea,nof_Atoms,Complexity
1167,0.7380952380952379,0.7619047619047619,molWeight,molVolume,molArea,nof_Atoms,nof_negCharge
1174,0.8238095238095239,0.8285714285714286,molWeight,molVolume,molArea,nof_Atoms,negCharge/Volume
1179,0.8238095238095238,0.7619047619047619,molWeight,molVolume,molArea,nof_Atoms,nof_SH
1180,0.7952380952380953,0.7714285714285715,molWeight,molVolume,molArea,nof_Atoms,nof_NH2
1192,0.8190476190476189,0.7619047619047619,molWeight,molVolume,molArea,nof_Chirals,C_R2
1212,0.8142857142857143,0.7666666666666667,molWeight,molVolume,molArea,nof_HBA,nof_negCharge
1216,0.7952380952380953,0.7619047619047619,molWeight,molVolume,molArea,nof_HBA,C_R0
1220,0.7666666666666667,0.7666666666666667,molWeight,molVolume,molArea,nof_HBA,nof_RotB
1223,0.8190476190476191,0.7619047619047619,molWeight,molVolume,molArea,nof_HBA,nof_SO3H
1226,0.8238095238095238,0.7666666666666667,molWeight,molVolume,molArea,nof_HBA,nof_COOH
1231,0.7857142857142858,0.8285714285714285,molWeight,molVolume,molArea,nof_HBD,Complexity
1233,0.8,0.7666666666666667,molWeight,molVolume,molArea,nof_HBD,nof_negCharge
1238,0.7952380952380953,0.7952380952380953,molWeight,molVolume,molArea,nof_HBD,C_sp3
1256,0.8,0.7666666666666667,molWeight,molVolume,molArea,molCharge_total,C_R1
1268,0.7952380952380953,0.7666666666666667,molWeight,molVolume,molArea,molCharge_total,nof_OH
1276,0.7047619047619047,0.7666666666666667,molWeight,molVolume,molArea,nof_Rings,C_R0
1281,0.6857142857142857,0.7571428571428571,molWeight,molVolume,molArea,nof_Rings,nof_Fragments
1290,0.7904761904761904,0.8190476190476189,molWeight,molVolume,molArea,Complexity,nof_negCharge
1291,0.7904761904761906,0.7571428571428571,molWeight,molVolume,molArea,Complexity,a_heavy
1292,0.8,0.8523809523809524,molWeight,molVolume,molArea,Complexity,C_R2
1293,0.8285714285714285,0.8476190476190476,molWeight,molVolume,molArea,Complexity,C_R1
1295,0.8285714285714285,0.8,molWeight,molVolume,molArea,Complexity,C_sp3
1296,0.7952380952380953,0.8142857142857143,molWeight,molVolume,molArea,Complexity,posCharge/Volume
1297,0.7952380952380953,0.8285714285714285,molWeight,molVolume,molArea,Complexity,negCharge/Volume
1300,0.7523809523809525,0.7952380952380953,molWeight,molVolume,molArea,Complexity,nof_PO4
1301,0.8238095238095238,0.880952380952381,molWeight,molVolume,molArea,Complexity,nof_SO3H
1304,0.8238095238095239,0.7952380952380953,molWeight,molVolume,molArea,Complexity,nof_COOH
1306,0.8238095238095239,0.7952380952380953,molWeight,molVolume,molArea,Complexity,nof_acetyl
1309,0.8190476190476189,0.7666666666666667,molWeight,molVolume,molArea,nof_posCharge,C_R2
1312,0.7714285714285715,0.7714285714285714,molWeight,molVolume,molArea,nof_posCharge,C_sp3
1326,0.7619047619047621,0.7619047619047619,molWeight,molVolume,molArea,nof_negCharge,C_R1
1347,0.7666666666666667,0.7904761904761904,molWeight,molVolume,molArea,a_heavy,nof_Fragments
1353,0.7952380952380953,0.7619047619047619,molWeight,molVolume,molArea,a_heavy,nof_OH
1361,0.7714285714285715,0.7714285714285714,molWeight,molVolume,molArea,C_R2,nof_Fragments
1370,0.7952380952380953,0.7904761904761904,molWeight,molVolume,molArea,C_R1,C_sp3
1371,0.7333333333333333,0.7619047619047619,molWeight,molVolume,molArea,C_R1,posCharge/Volume
1380,0.7904761904761906,0.7904761904761904,molWeight,molVolume,molArea,C_R1,nof_OH
1381,0.7571428571428571,0.7666666666666667,molWeight,molVolume,molArea,C_R1,nof_acetyl
1390,0.7380952380952381,0.7571428571428572,molWeight,molVolume,molArea,C_R0,nof_NH2
1401,0.6095238095238096,0.7904761904761904,molWeight,molVolume,molArea,C_sp3,nof_NH2
1402,0.8190476190476191,0.7714285714285714,molWeight,molVolume,molArea,C_sp3,nof_COOH
1403,0.7095238095238094,0.7714285714285715,molWeight,molVolume,molArea,C_sp3,nof_OH
1405,0.7857142857142858,0.7619047619047619,molWeight,molVolume,molArea,posCharge/Volume,negCharge/Volume
1407,0.7619047619047619,0.8285714285714285,molWeight,molVolume,molArea,posCharge/Volume,nof_Fragments
1411,0.8,0.7666666666666667,molWeight,molVolume,molArea,posCharge/Volume,nof_NH2
1416,0.7333333333333333,0.7666666666666667,molWeight,molVolume,molArea,negCharge/Volume,nof_Fragments
1424,0.7904761904761906,0.7619047619047619,molWeight,molVolume,molArea,nof_RotB,nof_Fragments
1428,0.7380952380952381,0.7952380952380953,molWeight,molVolume,molArea,nof_RotB,nof_NH2
1433,0.7428571428571429,0.7666666666666667,molWeight,molVolume,molArea,nof_Fragments,nof_SO3H
1435,0.7904761904761904,0.7619047619047619,molWeight,molVolume,molArea,nof_Fragments,nof_NH2
1436,0.7952380952380953,0.7666666666666667,molWeight,molVolume,molArea,nof_Fragments,nof_COOH
1444,0.7571428571428572,0.7619047619047619,molWeight,molVolume,molArea,nof_PO4,nof_acetyl
1453,0.7619047619047619,0.7666666666666667,molWeight,molVolume,molArea,nof_SH,nof_acetyl
1457,0.7904761904761904,0.7666666666666667,molWeight,molVolume,molArea,nof_COOH,nof_OH
1460,0.7285714285714285,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_Atoms,nof_Chirals
1466,0.7333333333333333,0.7619047619047619,molWeight,molVolume,PSA/Area,nof_Atoms,nof_posCharge
1467,0.6523809523809525,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_Atoms,nof_negCharge
1469,0.7666666666666666,0.7619047619047619,molWeight,molVolume,PSA/Area,nof_Atoms,C_R2
1470,0.7380952380952379,0.8238095238095238,molWeight,molVolume,PSA/Area,nof_Atoms,C_R1
1496,0.7047619047619047,0.8238095238095239,molWeight,molVolume,PSA/Area,nof_Chirals,posCharge/Volume
1498,0.7666666666666667,0.7952380952380953,molWeight,molVolume,PSA/Area,nof_Chirals,nof_RotB
1499,0.7047619047619047,0.8476190476190476,molWeight,molVolume,PSA/Area,nof_Chirals,nof_Fragments
1505,0.7380952380952379,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_Chirals,nof_OH
1507,0.7380952380952379,0.7619047619047619,molWeight,molVolume,PSA/Area,nof_HBA,nof_HBD
1509,0.7666666666666667,0.7714285714285714,molWeight,molVolume,PSA/Area,nof_HBA,nof_Rings
1510,0.7095238095238096,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_HBA,Complexity
1511,0.7619047619047619,0.7571428571428571,molWeight,molVolume,PSA/Area,nof_HBA,nof_posCharge
1512,0.7714285714285715,0.7714285714285714,molWeight,molVolume,PSA/Area,nof_HBA,nof_negCharge
1517,0.7571428571428571,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_HBA,C_sp3
1519,0.7380952380952379,0.7619047619047621,molWeight,molVolume,PSA/Area,nof_HBA,negCharge/Volume
1524,0.7380952380952381,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_HBA,nof_SH
1525,0.7952380952380953,0.7571428571428571,molWeight,molVolume,PSA/Area,nof_HBA,nof_NH2
1527,0.7619047619047619,0.7714285714285715,molWeight,molVolume,PSA/Area,nof_HBA,nof_OH
1535,0.7666666666666667,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_HBD,C_R2
1543,0.6952380952380952,0.7619047619047619,molWeight,molVolume,PSA/Area,nof_HBD,nof_PO4
1546,0.8238095238095238,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_HBD,nof_NH2
1553,0.7952380952380953,0.7571428571428571,molWeight,molVolume,PSA/Area,molCharge_total,nof_negCharge
1554,0.7952380952380953,0.7904761904761906,molWeight,molVolume,PSA/Area,molCharge_total,a_heavy
1555,0.7952380952380953,0.7666666666666667,molWeight,molVolume,PSA/Area,molCharge_total,C_R2
1567,0.6857142857142857,0.7952380952380953,molWeight,molVolume,PSA/Area,molCharge_total,nof_COOH
1570,0.7380952380952381,0.7571428571428571,molWeight,molVolume,PSA/Area,nof_Rings,Complexity
1582,0.8238095238095239,0.7714285714285715,molWeight,molVolume,PSA/Area,nof_Rings,nof_PO4
1585,0.7952380952380953,0.7904761904761904,molWeight,molVolume,PSA/Area,nof_Rings,nof_NH2
1588,0.7666666666666667,0.7714285714285715,molWeight,molVolume,PSA/Area,nof_Rings,nof_acetyl
1589,0.6809523809523811,0.7666666666666667,molWeight,molVolume,PSA/Area,Complexity,nof_posCharge
1592,0.7952380952380953,0.7666666666666667,molWeight,molVolume,PSA/Area,Complexity,C_R2
1594,0.6809523809523811,0.8,molWeight,molVolume,PSA/Area,Complexity,C_R0
1595,0.7428571428571429,0.7904761904761904,molWeight,molVolume,PSA/Area,Complexity,C_sp3
1605,0.7666666666666667,0.7666666666666667,molWeight,molVolume,PSA/Area,Complexity,nof_OH
1616,0.7666666666666667,0.7714285714285715,molWeight,molVolume,PSA/Area,nof_posCharge,nof_Fragments
1619,0.7333333333333333,0.7714285714285715,molWeight,molVolume,PSA/Area,nof_posCharge,nof_SH
1624,0.6666666666666667,0.7571428571428572,molWeight,molVolume,PSA/Area,nof_negCharge,a_heavy
1626,0.6809523809523811,0.7714285714285715,molWeight,molVolume,PSA/Area,nof_negCharge,C_R1
1629,0.7666666666666667,0.8,molWeight,molVolume,PSA/Area,nof_negCharge,posCharge/Volume
1639,0.7428571428571429,0.7904761904761904,molWeight,molVolume,PSA/Area,nof_negCharge,nof_acetyl
1641,0.7333333333333333,0.8,molWeight,molVolume,PSA/Area,a_heavy,C_R1
1645,0.7666666666666666,0.8285714285714285,molWeight,molVolume,PSA/Area,a_heavy,negCharge/Volume
1647,0.7619047619047619,0.7619047619047619,molWeight,molVolume,PSA/Area,a_heavy,nof_Fragments
1648,0.7571428571428571,0.7904761904761904,molWeight,molVolume,PSA/Area,a_heavy,nof_PO4
1651,0.7904761904761904,0.8,molWeight,molVolume,PSA/Area,a_heavy,nof_NH2
1656,0.7380952380952379,0.7619047619047619,molWeight,molVolume,PSA/Area,C_R2,C_R0
1659,0.6761904761904761,0.7619047619047621,molWeight,molVolume,PSA/Area,C_R2,negCharge/Volume
1662,0.7333333333333333,0.7714285714285715,molWeight,molVolume,PSA/Area,C_R2,nof_PO4
1666,0.7952380952380953,0.8238095238095238,molWeight,molVolume,PSA/Area,C_R2,nof_COOH
1669,0.6809523809523811,0.7904761904761906,molWeight,molVolume,PSA/Area,C_R1,C_R0
1672,0.7904761904761904,0.7619047619047621,molWeight,molVolume,PSA/Area,C_R1,negCharge/Volume
1680,0.7,0.7952380952380953,molWeight,molVolume,PSA/Area,C_R1,nof_OH
1690,0.7666666666666667,0.7952380952380953,molWeight,molVolume,PSA/Area,C_R0,nof_NH2
1695,0.7380952380952381,0.8,molWeight,molVolume,PSA/Area,C_sp3,negCharge/Volume
1710,0.8,0.7666666666666667,molWeight,molVolume,PSA/Area,posCharge/Volume,nof_SH
1714,0.7333333333333333,0.7904761904761904,molWeight,molVolume,PSA/Area,posCharge/Volume,nof_acetyl
1715,0.7095238095238096,0.7619047619047618,molWeight,molVolume,PSA/Area,negCharge/Volume,nof_RotB
1717,0.7571428571428571,0.7619047619047621,molWeight,molVolume,PSA/Area,negCharge/Volume,nof_PO4
1728,0.7380952380952379,0.7619047619047619,molWeight,molVolume,PSA/Area,nof_RotB,nof_NH2
1730,0.6666666666666667,0.7952380952380953,molWeight,molVolume,PSA/Area,nof_RotB,nof_OH
1733,0.7285714285714285,0.7666666666666666,molWeight,molVolume,PSA/Area,nof_Fragments,nof_SO3H
1735,0.6952380952380952,0.7619047619047619,molWeight,molVolume,PSA/Area,nof_Fragments,nof_NH2
1737,0.7428571428571428,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_Fragments,nof_OH
1738,0.7619047619047619,0.8,molWeight,molVolume,PSA/Area,nof_Fragments,nof_acetyl
1747,0.7095238095238096,0.7904761904761904,molWeight,molVolume,PSA/Area,nof_SO3H,nof_COOH
1757,0.6809523809523811,0.7666666666666667,molWeight,molVolume,PSA/Area,nof_COOH,nof_OH
1765,0.7380952380952381,0.8190476190476191,molWeight,molVolume,nof_Atoms,nof_Chirals,nof_posCharge
1776,0.7666666666666667,0.7952380952380953,molWeight,molVolume,nof_Atoms,nof_Chirals,nof_PO4
1781,0.7380952380952381,0.7619047619047619,molWeight,molVolume,nof_Atoms,nof_Chirals,nof_OH
1790,0.8,0.7952380952380953,molWeight,molVolume,nof_Atoms,nof_HBA,C_R2
1807,0.7666666666666667,0.7952380952380953,molWeight,molVolume,nof_Atoms,nof_HBD,Complexity
1818,0.7095238095238096,0.7571428571428571,molWeight,molVolume,nof_Atoms,nof_HBD,nof_Fragments
1834,0.7714285714285714,0.7619047619047621,molWeight,molVolume,nof_Atoms,molCharge_total,C_sp3
1835,0.7142857142857142,0.7714285714285714,molWeight,molVolume,nof_Atoms,molCharge_total,posCharge/Volume
1847,0.8,0.7952380952380953,molWeight,molVolume,nof_Atoms,nof_Rings,nof_posCharge
1862,0.7952380952380953,0.7619047619047618,molWeight,molVolume,nof_Atoms,nof_Rings,nof_COOH
1863,0.7380952380952381,0.8,molWeight,molVolume,nof_Atoms,nof_Rings,nof_OH
1866,0.7047619047619047,0.7904761904761904,molWeight,molVolume,nof_Atoms,Complexity,nof_negCharge
1871,0.7047619047619047,0.7666666666666667,molWeight,molVolume,nof_Atoms,Complexity,C_sp3
1879,0.7904761904761906,0.8238095238095238,molWeight,molVolume,nof_Atoms,Complexity,nof_NH2
1896,0.7571428571428571,0.7952380952380953,molWeight,molVolume,nof_Atoms,nof_posCharge,nof_NH2
1911,0.8238095238095238,0.7571428571428571,molWeight,molVolume,nof_Atoms,nof_negCharge,nof_SH
1923,0.7666666666666667,0.8285714285714286,molWeight,molVolume,nof_Atoms,a_heavy,nof_Fragments
1926,0.7857142857142858,0.7857142857142857,molWeight,molVolume,nof_Atoms,a_heavy,nof_SH
1928,0.6809523809523811,0.8238095238095238,molWeight,molVolume,nof_Atoms,a_heavy,nof_COOH
1930,0.7380952380952381,0.7666666666666667,molWeight,molVolume,nof_Atoms,a_heavy,nof_acetyl
1932,0.7333333333333333,0.7904761904761904,molWeight,molVolume,nof_Atoms,C_R2,C_R0
1943,0.7904761904761906,0.7619047619047618,molWeight,molVolume,nof_Atoms,C_R2,nof_OH
1946,0.7619047619047619,0.7619047619047619,molWeight,molVolume,nof_Atoms,C_R1,C_sp3
1959,0.6523809523809525,0.7714285714285714,molWeight,molVolume,nof_Atoms,C_R0,posCharge/Volume
1965,0.7428571428571428,0.7714285714285715,molWeight,molVolume,nof_Atoms,C_R0,nof_SH
1970,0.7333333333333333,0.8238095238095238,molWeight,molVolume,nof_Atoms,C_sp3,posCharge/Volume
1979,0.8,0.7666666666666667,molWeight,molVolume,nof_Atoms,C_sp3,nof_OH
1980,0.7380952380952381,0.7666666666666667,molWeight,molVolume,nof_Atoms,C_sp3,nof_acetyl
1985,0.7952380952380953,0.7666666666666667,molWeight,molVolume,nof_Atoms,posCharge/Volume,nof_SO3H
1986,0.7904761904761904,0.7714285714285714,molWeight,molVolume,nof_Atoms,posCharge/Volume,nof_SH
1989,0.7666666666666667,0.7666666666666667,molWeight,molVolume,nof_Atoms,posCharge/Volume,nof_OH
1993,0.7,0.8,molWeight,molVolume,nof_Atoms,negCharge/Volume,nof_PO4
2013,0.6761904761904762,0.7571428571428571,molWeight,molVolume,nof_Atoms,nof_Fragments,nof_OH
2015,0.7952380952380953,0.7619047619047619,molWeight,molVolume,nof_Atoms,nof_PO4,nof_SO3H
2019,0.7714285714285714,0.7619047619047619,molWeight,molVolume,nof_Atoms,nof_PO4,nof_OH
2020,0.7952380952380953,0.7904761904761904,molWeight,molVolume,nof_Atoms,nof_PO4,nof_acetyl
2023,0.8238095238095238,0.8285714285714285,molWeight,molVolume,nof_Atoms,nof_SO3H,nof_COOH
2029,0.8285714285714285,0.7714285714285715,molWeight,molVolume,nof_Atoms,nof_SH,nof_acetyl
2035,0.7380952380952379,0.7619047619047621,molWeight,molVolume,nof_Atoms,nof_OH,nof_acetyl
2036,0.7666666666666667,0.7619047619047619,molWeight,molVolume,nof_Chirals,nof_HBA,nof_HBD
2038,0.8285714285714285,0.7666666666666667,molWeight,molVolume,nof_Chirals,nof_HBA,nof_Rings
2039,0.7952380952380953,0.7523809523809524,molWeight,molVolume,nof_Chirals,nof_HBA,Complexity
2046,0.7619047619047619,0.8,molWeight,molVolume,nof_Chirals,nof_HBA,C_sp3
2052,0.7095238095238096,0.7952380952380952,molWeight,molVolume,nof_Chirals,nof_HBA,nof_SO3H
2070,0.7095238095238096,0.7714285714285715,molWeight,molVolume,nof_Chirals,nof_HBD,nof_RotB
2083,0.7619047619047619,0.7666666666666667,molWeight,molVolume,nof_Chirals,molCharge_total,a_heavy
2090,0.7619047619047621,0.7952380952380953,molWeight,molVolume,nof_Chirals,molCharge_total,nof_RotB
2099,0.7666666666666667,0.7952380952380953,molWeight,molVolume,nof_Chirals,nof_Rings,Complexity
