,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  1,Feature  2,Feature  3,Feature  4
10,0.7647058823529411,0.7647058823529411,molWeight,molVolume,molLogP,Complexity
65,0.7941176470588235,0.7647058823529411,molWeight,molVolume,molPSA,Complexity
88,0.8235294117647058,0.7647058823529411,molWeight,molVolume,molArea,nof_HBD
91,0.8529411764705882,0.8529411764705882,molWeight,molVolume,molArea,Complexity
135,0.7647058823529411,0.7647058823529411,molWeight,molVolume,nof_Atoms,nof_Chirals
139,0.7941176470588235,0.7647058823529411,molWeight,molVolume,nof_Atoms,nof_Rings
140,0.7941176470588235,0.7941176470588235,molWeight,molVolume,nof_Atoms,Complexity
163,0.7941176470588235,0.7941176470588235,molWeight,molVolume,nof_Chirals,Complexity
168,0.8529411764705882,0.7941176470588235,molWeight,molVolume,nof_Chirals,C_R1
172,0.8529411764705882,0.7647058823529411,molWeight,molVolume,nof_Chirals,negCharge/Volume
174,0.7941176470588235,0.7647058823529411,molWeight,molVolume,nof_Chirals,nof_Fragments
185,0.7941176470588235,0.8529411764705882,molWeight,molVolume,nof_HBA,Complexity
206,0.7941176470588235,0.7941176470588235,molWeight,molVolume,nof_HBD,Complexity
207,0.8235294117647058,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_posCharge
208,0.7941176470588235,0.7647058823529411,molWeight,molVolume,nof_HBD,nof_negCharge
209,0.8235294117647058,0.7941176470588235,molWeight,molVolume,nof_HBD,a_heavy
210,0.7941176470588235,0.7647058823529411,molWeight,molVolume,nof_HBD,C_R2
213,0.7941176470588235,0.7647058823529411,molWeight,molVolume,nof_HBD,C_sp3
214,0.7941176470588235,0.7941176470588235,molWeight,molVolume,nof_HBD,posCharge/Volume
218,0.8529411764705882,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_PO4
219,0.8235294117647058,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_SO3H
220,0.8235294117647058,0.7941176470588235,molWeight,molVolume,nof_HBD,nof_SH
222,0.8529411764705882,0.7647058823529411,molWeight,molVolume,nof_HBD,nof_COOH
