,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  1,Feature  2,Feature  3,Feature  4
1798,0.8523809523809524,0.7666666666666667,molWeight,molArea,C_R2,nof_SO3H
1799,0.8571428571428573,0.6809523809523811,molWeight,molArea,C_R2,nof_SH
1803,0.8523809523809524,0.7142857142857142,molWeight,molArea,C_R2,nof_acetyl
1806,0.8571428571428571,0.7333333333333333,molWeight,molArea,C_R1,posCharge/Volume
1807,0.880952380952381,0.6476190476190475,molWeight,molArea,C_R1,negCharge/Volume
1812,0.8523809523809524,0.7380952380952381,molWeight,molArea,C_R1,nof_SH
1831,0.8571428571428571,0.7047619047619047,molWeight,molArea,C_sp3,nof_RotB
1838,0.880952380952381,0.6523809523809525,molWeight,molArea,C_sp3,nof_OH
1843,0.880952380952381,0.7333333333333333,molWeight,molArea,posCharge/Volume,nof_PO4
1848,0.8809523809523808,0.6714285714285714,molWeight,molArea,posCharge/Volume,nof_OH
1851,0.8571428571428571,0.7904761904761904,molWeight,molArea,negCharge/Volume,nof_Fragments
1856,0.8571428571428571,0.5857142857142857,molWeight,molArea,negCharge/Volume,nof_COOH
1864,0.8571428571428573,0.6190476190476191,molWeight,molArea,nof_RotB,nof_COOH
1878,0.8523809523809524,0.7428571428571428,molWeight,molArea,nof_PO4,nof_OH
1883,0.8571428571428571,0.7333333333333333,molWeight,molArea,nof_SO3H,nof_OH
1887,0.8523809523809524,0.7047619047619047,molWeight,molArea,nof_SH,nof_OH
2056,0.8523809523809524,0.8,molWeight,PSA/Area,nof_posCharge,nof_COOH
2068,0.8857142857142858,0.7714285714285714,molWeight,PSA/Area,nof_negCharge,nof_PO4
2072,0.8571428571428571,0.7,molWeight,PSA/Area,nof_negCharge,nof_COOH
2073,0.8523809523809524,0.7380952380952381,molWeight,PSA/Area,nof_negCharge,nof_OH
2164,0.8571428571428571,0.7428571428571428,molWeight,PSA/Area,nof_RotB,nof_COOH
2188,0.8571428571428571,0.7,molWeight,PSA/Area,nof_SH,nof_acetyl
2190,0.8857142857142858,0.7380952380952379,molWeight,PSA/Area,nof_NH2,nof_OH
2253,0.8523809523809524,0.6523809523809524,molWeight,nof_Atoms,nof_HBD,nof_Fragments
2300,0.8523809523809524,0.7619047619047619,molWeight,nof_Atoms,Complexity,nof_posCharge
2324,0.8571428571428573,0.7238095238095238,molWeight,nof_Atoms,nof_posCharge,posCharge/Volume
2474,0.8571428571428571,0.8238095238095238,molWeight,nof_Chirals,nof_HBA,Complexity
2484,0.8857142857142858,0.6428571428571429,molWeight,nof_Chirals,nof_HBA,nof_RotB
2534,0.8523809523809524,0.8238095238095238,molWeight,nof_Chirals,nof_Rings,Complexity
2538,0.8571428571428571,0.5619047619047619,molWeight,nof_Chirals,nof_Rings,C_R2
2564,0.8523809523809524,0.7523809523809525,molWeight,nof_Chirals,Complexity,nof_PO4
2568,0.8571428571428571,0.7619047619047621,molWeight,nof_Chirals,Complexity,nof_COOH
2600,0.8523809523809524,0.7047619047619047,molWeight,nof_Chirals,nof_negCharge,nof_NH2
2624,0.8571428571428571,0.6571428571428571,molWeight,nof_Chirals,C_R2,nof_RotB
2750,0.8857142857142858,0.7333333333333333,molWeight,nof_HBA,molCharge_total,C_R2
2756,0.8571428571428571,0.6476190476190476,molWeight,nof_HBA,molCharge_total,nof_RotB
2757,0.8857142857142858,0.7714285714285714,molWeight,nof_HBA,molCharge_total,nof_Fragments
2775,0.8523809523809524,0.6476190476190475,molWeight,nof_HBA,nof_Rings,nof_RotB
2785,0.8571428571428571,0.7904761904761904,molWeight,nof_HBA,Complexity,nof_negCharge
2830,0.8571428571428571,0.7714285714285714,molWeight,nof_HBA,nof_negCharge,nof_SH
2831,0.880952380952381,0.6761904761904761,molWeight,nof_HBA,nof_negCharge,nof_NH2
2907,0.8571428571428571,0.7,molWeight,nof_HBA,posCharge/Volume,nof_COOH
2937,0.8523809523809524,0.7,molWeight,nof_HBA,nof_PO4,nof_COOH
2942,0.8523809523809524,0.7285714285714284,molWeight,nof_HBA,nof_SO3H,nof_COOH
2956,0.8857142857142858,0.8,molWeight,nof_HBD,molCharge_total,Complexity
3008,0.9142857142857144,0.7095238095238096,molWeight,nof_HBD,Complexity,nof_NH2
3011,0.8523809523809524,0.7142857142857142,molWeight,nof_HBD,Complexity,nof_acetyl
3030,0.8571428571428571,0.7095238095238096,molWeight,nof_HBD,nof_negCharge,C_R2
3035,0.8761904761904763,0.6761904761904761,molWeight,nof_HBD,nof_negCharge,negCharge/Volume
3152,0.8523809523809524,0.6857142857142857,molWeight,nof_HBD,nof_SO3H,nof_COOH
3159,0.8523809523809524,0.6571428571428571,molWeight,nof_HBD,nof_NH2,nof_COOH
3184,0.8571428571428571,0.7619047619047619,molWeight,molCharge_total,Complexity,nof_posCharge
3187,0.8571428571428571,0.8285714285714286,molWeight,molCharge_total,Complexity,C_R2
3188,0.8523809523809524,0.7047619047619047,molWeight,molCharge_total,Complexity,C_R1
3191,0.8857142857142858,0.7952380952380953,molWeight,molCharge_total,Complexity,posCharge/Volume
3195,0.8761904761904763,0.7714285714285714,molWeight,molCharge_total,Complexity,nof_PO4
3198,0.8571428571428571,0.7,molWeight,molCharge_total,Complexity,nof_NH2
3200,0.9095238095238096,0.6761904761904761,molWeight,molCharge_total,Complexity,nof_OH
3201,0.8857142857142858,0.7428571428571429,molWeight,molCharge_total,Complexity,nof_acetyl
3227,0.8523809523809524,0.7380952380952381,molWeight,molCharge_total,nof_negCharge,nof_Fragments
3233,0.8523809523809524,0.6476190476190475,molWeight,molCharge_total,nof_negCharge,nof_OH
3336,0.8523809523809524,0.5904761904761904,molWeight,molCharge_total,nof_PO4,nof_NH2
3349,0.8571428571428571,0.7571428571428571,molWeight,molCharge_total,nof_NH2,nof_COOH
3356,0.8571428571428573,0.8238095238095239,molWeight,nof_Rings,Complexity,nof_negCharge
3363,0.8523809523809524,0.7714285714285715,molWeight,nof_Rings,Complexity,negCharge/Volume
3371,0.880952380952381,0.7095238095238096,molWeight,nof_Rings,Complexity,nof_OH
3392,0.8523809523809524,0.7428571428571428,molWeight,nof_Rings,nof_negCharge,C_R1
3399,0.8571428571428571,0.7380952380952379,molWeight,nof_Rings,nof_negCharge,nof_PO4
3406,0.8523809523809524,0.6523809523809524,molWeight,nof_Rings,a_heavy,C_R2
3412,0.8571428571428571,0.7095238095238094,molWeight,nof_Rings,a_heavy,nof_RotB
3415,0.8571428571428573,0.6809523809523811,molWeight,nof_Rings,a_heavy,nof_SO3H
3473,0.8571428571428573,0.7333333333333333,molWeight,nof_Rings,posCharge/Volume,nof_Fragments
3481,0.8523809523809524,0.7619047619047619,molWeight,nof_Rings,negCharge/Volume,nof_RotB
3498,0.8571428571428573,0.6142857142857142,molWeight,nof_Rings,nof_Fragments,nof_PO4
3526,0.8571428571428571,0.8238095238095239,molWeight,Complexity,nof_posCharge,nof_negCharge
3537,0.8857142857142858,0.7285714285714285,molWeight,Complexity,nof_posCharge,nof_SO3H
3544,0.8857142857142858,0.6761904761904762,molWeight,Complexity,nof_negCharge,C_R2
3548,0.8523809523809524,0.7,molWeight,Complexity,nof_negCharge,posCharge/Volume
3552,0.8523809523809524,0.8,molWeight,Complexity,nof_negCharge,nof_PO4
3553,0.8571428571428571,0.7952380952380953,molWeight,Complexity,nof_negCharge,nof_SO3H
3556,0.880952380952381,0.7952380952380953,molWeight,Complexity,nof_negCharge,nof_COOH
3558,0.8857142857142858,0.8523809523809524,molWeight,Complexity,nof_negCharge,nof_acetyl
3579,0.8523809523809524,0.7380952380952379,molWeight,Complexity,C_R2,nof_RotB
3591,0.8523809523809524,0.8238095238095239,molWeight,Complexity,C_R1,negCharge/Volume
3597,0.8523809523809524,0.7095238095238096,molWeight,Complexity,C_R1,nof_NH2
3599,0.8571428571428571,0.8190476190476191,molWeight,Complexity,C_R1,nof_OH
3631,0.8857142857142858,0.7,molWeight,Complexity,posCharge/Volume,nof_COOH
3632,0.8571428571428573,0.7952380952380953,molWeight,Complexity,posCharge/Volume,nof_OH
3650,0.8523809523809524,0.7428571428571429,molWeight,Complexity,nof_RotB,nof_acetyl
3661,0.8523809523809524,0.7380952380952381,molWeight,Complexity,nof_PO4,nof_COOH
3670,0.8809523809523808,0.7380952380952379,molWeight,Complexity,nof_SH,nof_COOH
3676,0.8571428571428571,0.7904761904761904,molWeight,Complexity,nof_COOH,nof_OH
3677,0.9095238095238096,0.7095238095238094,molWeight,Complexity,nof_COOH,nof_acetyl
3831,0.8523809523809524,0.6238095238095238,molWeight,nof_negCharge,C_R2,C_R0
3842,0.8523809523809524,0.6428571428571429,molWeight,nof_negCharge,C_R2,nof_OH
3880,0.880952380952381,0.6476190476190475,molWeight,nof_negCharge,posCharge/Volume,negCharge/Volume
3914,0.8571428571428573,0.7047619047619047,molWeight,nof_negCharge,nof_PO4,nof_SO3H
3921,0.8571428571428571,0.6809523809523811,molWeight,nof_negCharge,nof_SO3H,nof_NH2
3940,0.8523809523809524,0.5904761904761904,molWeight,a_heavy,C_R2,nof_RotB
3993,0.8571428571428571,0.6238095238095238,molWeight,a_heavy,posCharge/Volume,nof_OH
4006,0.8523809523809524,0.5952380952380952,molWeight,a_heavy,nof_RotB,nof_SO3H
4010,0.8571428571428571,0.5571428571428572,molWeight,a_heavy,nof_RotB,nof_OH
4011,0.880952380952381,0.7619047619047619,molWeight,a_heavy,nof_RotB,nof_acetyl
4030,0.8523809523809524,0.7095238095238094,molWeight,a_heavy,nof_SH,nof_NH2
4050,0.8571428571428573,0.5333333333333333,molWeight,C_R2,C_R1,nof_COOH
4077,0.8523809523809524,0.7333333333333333,molWeight,C_R2,posCharge/Volume,nof_RotB
4078,0.8571428571428573,0.7333333333333333,molWeight,C_R2,posCharge/Volume,nof_Fragments
4113,0.8523809523809524,0.6761904761904762,molWeight,C_R2,nof_PO4,nof_COOH
4343,0.9142857142857144,0.5619047619047619,molWeight,posCharge/Volume,nof_RotB,nof_NH2
4346,0.8523809523809524,0.6523809523809524,molWeight,posCharge/Volume,nof_RotB,nof_acetyl
4349,0.880952380952381,0.7428571428571429,molWeight,posCharge/Volume,nof_Fragments,nof_SH
4402,0.8857142857142858,0.7047619047619047,molWeight,negCharge/Volume,nof_SH,nof_COOH
4419,0.8523809523809524,0.6238095238095238,molWeight,nof_RotB,nof_PO4,nof_SH
4429,0.8571428571428571,0.6142857142857142,molWeight,nof_RotB,nof_SH,nof_NH2
4476,0.8571428571428571,0.6857142857142857,molWeight,nof_SO3H,nof_SH,nof_COOH
5007,0.8523809523809524,0.7095238095238094,molVolume,molLogS,nof_Chirals,Complexity
5109,0.880952380952381,0.7619047619047619,molVolume,molLogS,Complexity,nof_negCharge
5110,0.880952380952381,0.7619047619047621,molVolume,molLogS,Complexity,a_heavy
5114,0.8571428571428573,0.6190476190476191,molVolume,molLogS,Complexity,C_sp3
5115,0.8857142857142858,0.7142857142857143,molVolume,molLogS,Complexity,posCharge/Volume
5460,0.8523809523809524,0.7047619047619047,molVolume,molPSA,Complexity,nof_negCharge
5473,0.8571428571428571,0.6476190476190475,molVolume,molPSA,Complexity,nof_NH2
5746,0.8523809523809524,0.7857142857142857,molVolume,molArea,molCharge_total,Complexity
5784,0.8523809523809524,0.7380952380952379,molVolume,molArea,Complexity,nof_posCharge
5787,0.8523809523809524,0.9142857142857144,molVolume,molArea,Complexity,C_R2
6119,0.8571428571428571,0.7333333333333333,molVolume,PSA/Area,nof_negCharge,a_heavy
6209,0.8571428571428571,0.6857142857142857,molVolume,PSA/Area,posCharge/Volume,nof_acetyl
6532,0.8761904761904763,0.7285714285714286,molVolume,nof_Chirals,nof_HBA,molCharge_total
6536,0.8571428571428571,0.7047619047619047,molVolume,nof_Chirals,nof_HBA,nof_negCharge
6617,0.8571428571428571,0.6714285714285714,molVolume,nof_Chirals,Complexity,C_R1
6626,0.8571428571428571,0.6190476190476191,molVolume,nof_Chirals,Complexity,nof_SH
6629,0.880952380952381,0.7952380952380953,molVolume,nof_Chirals,Complexity,nof_OH
6796,0.8523809523809524,0.6428571428571429,molVolume,nof_HBA,nof_HBD,nof_RotB
6810,0.8571428571428571,0.6190476190476191,molVolume,nof_HBA,molCharge_total,C_R2
6813,0.8523809523809524,0.7619047619047619,molVolume,nof_HBA,molCharge_total,C_sp3
6814,0.8571428571428571,0.7904761904761906,molVolume,nof_HBA,molCharge_total,posCharge/Volume
6816,0.9095238095238096,0.5952380952380952,molVolume,nof_HBA,molCharge_total,nof_RotB
6818,0.880952380952381,0.6952380952380952,molVolume,nof_HBA,molCharge_total,nof_PO4
6881,0.8571428571428573,0.7571428571428571,molVolume,nof_HBA,nof_negCharge,C_R1
6884,0.8809523809523808,0.6714285714285714,molVolume,nof_HBA,nof_negCharge,posCharge/Volume
6886,0.8857142857142858,0.7666666666666667,molVolume,nof_HBA,nof_negCharge,nof_RotB
6890,0.8523809523809524,0.7714285714285714,molVolume,nof_HBA,nof_negCharge,nof_SH
6921,0.8761904761904763,0.6666666666666667,molVolume,nof_HBA,C_R2,nof_COOH
6962,0.880952380952381,0.6380952380952379,molVolume,nof_HBA,posCharge/Volume,nof_Fragments
6966,0.8571428571428571,0.7095238095238096,molVolume,nof_HBA,posCharge/Volume,nof_NH2
6974,0.8523809523809524,0.6428571428571429,molVolume,nof_HBA,negCharge/Volume,nof_SH
7009,0.8523809523809524,0.7047619047619047,molVolume,nof_HBA,nof_NH2,nof_COOH
7065,0.8571428571428571,0.6761904761904762,molVolume,nof_HBD,Complexity,nof_PO4
7401,0.8523809523809524,0.6476190476190475,molVolume,molCharge_total,nof_SO3H,nof_NH2
7409,0.8523809523809524,0.7047619047619047,molVolume,molCharge_total,nof_NH2,nof_COOH
7415,0.8523809523809524,0.8857142857142858,molVolume,nof_Rings,Complexity,nof_posCharge
7615,0.8523809523809524,0.6761904761904762,molVolume,Complexity,nof_negCharge,nof_NH2
7652,0.8523809523809524,0.6666666666666667,molVolume,Complexity,C_R1,nof_RotB
7675,0.8571428571428571,0.6714285714285714,molVolume,Complexity,C_sp3,nof_RotB
7689,0.8571428571428573,0.6761904761904762,molVolume,Complexity,posCharge/Volume,nof_SH
7703,0.880952380952381,0.7380952380952381,molVolume,Complexity,nof_RotB,nof_Fragments
7727,0.8857142857142858,0.7333333333333333,molVolume,Complexity,nof_SO3H,nof_OH
10390,0.8571428571428573,0.6476190476190475,molLogP,nof_Chirals,posCharge/Volume,nof_COOH
12262,0.8523809523809524,0.5904761904761904,molLogS,molPSA,nof_Atoms,nof_HBD
12263,0.8523809523809524,0.7095238095238096,molLogS,molPSA,nof_Atoms,molCharge_total
12297,0.8523809523809524,0.6809523809523811,molLogS,molPSA,nof_Chirals,negCharge/Volume
12416,0.8571428571428571,0.7380952380952379,molLogS,molPSA,nof_posCharge,nof_Fragments
12437,0.8809523809523808,0.7619047619047618,molLogS,molPSA,nof_negCharge,nof_COOH
12479,0.8523809523809524,0.8,molLogS,molPSA,C_R1,nof_COOH
12521,0.8571428571428571,0.7714285714285714,molLogS,molPSA,negCharge/Volume,nof_COOH
12640,0.8523809523809524,0.6761904761904762,molLogS,molArea,nof_HBA,C_R1
12649,0.8571428571428571,0.6809523809523811,molLogS,molArea,nof_HBA,nof_SH
12714,0.8523809523809524,0.8238095238095238,molLogS,molArea,Complexity,nof_posCharge
12717,0.8523809523809524,0.8238095238095239,molLogS,molArea,Complexity,C_R2
13176,0.8523809523809524,0.7904761904761904,molLogS,PSA/Area,nof_SH,nof_COOH
14153,0.8523809523809524,0.6761904761904762,molLogS,nof_HBD,nof_COOH,nof_acetyl
14175,0.8523809523809524,0.7047619047619047,molLogS,molCharge_total,Complexity,nof_negCharge
14186,0.8571428571428573,0.7666666666666667,molLogS,molCharge_total,Complexity,nof_SO3H
14623,0.8571428571428571,0.6761904761904762,molLogS,Complexity,posCharge/Volume,nof_acetyl
15516,0.8571428571428573,0.7666666666666667,molPSA,molArea,nof_Atoms,nof_posCharge
15581,0.8523809523809524,0.7952380952380953,molPSA,molArea,nof_HBD,Complexity
15601,0.8857142857142858,0.8476190476190476,molPSA,molArea,molCharge_total,Complexity
15640,0.8523809523809524,0.8,molPSA,molArea,Complexity,nof_negCharge
15641,0.8571428571428573,0.7666666666666667,molPSA,molArea,Complexity,a_heavy
15646,0.8571428571428571,0.7095238095238096,molPSA,molArea,Complexity,posCharge/Volume
15651,0.8571428571428573,0.7904761904761904,molPSA,molArea,Complexity,nof_SO3H
16101,0.8523809523809524,0.7285714285714285,molPSA,PSA/Area,nof_SH,nof_COOH
16196,0.8571428571428571,0.6476190476190475,molPSA,nof_Atoms,nof_Rings,Complexity
16734,0.8523809523809524,0.7047619047619047,molPSA,nof_HBA,nof_negCharge,a_heavy
18414,0.8523809523809524,0.6238095238095238,molArea,PSA/Area,nof_Atoms,nof_Rings
18415,0.8523809523809524,0.7095238095238094,molArea,PSA/Area,nof_Atoms,Complexity
18514,0.8523809523809524,0.7571428571428571,molArea,PSA/Area,molCharge_total,nof_SO3H
18583,0.8571428571428571,0.7666666666666667,molArea,PSA/Area,nof_negCharge,nof_PO4
18666,0.8523809523809524,0.7428571428571428,molArea,PSA/Area,negCharge/Volume,nof_Fragments
18708,0.8523809523809524,0.7619047619047619,molArea,PSA/Area,nof_COOH,nof_acetyl
18815,0.8523809523809524,0.7857142857142857,molArea,nof_Atoms,Complexity,nof_posCharge
18822,0.8571428571428571,0.6666666666666667,molArea,nof_Atoms,Complexity,posCharge/Volume
18824,0.8523809523809524,0.8285714285714285,molArea,nof_Atoms,Complexity,nof_RotB
18827,0.8571428571428571,0.7857142857142858,molArea,nof_Atoms,Complexity,nof_SO3H
18876,0.8571428571428573,0.7333333333333333,molArea,nof_Atoms,a_heavy,nof_SH
18991,0.880952380952381,0.7047619047619047,molArea,nof_Chirals,nof_HBA,nof_negCharge
19071,0.880952380952381,0.7857142857142858,molArea,nof_Chirals,Complexity,C_R2
19076,0.8523809523809524,0.8285714285714285,molArea,nof_Chirals,Complexity,negCharge/Volume
19082,0.8571428571428573,0.7857142857142858,molArea,nof_Chirals,Complexity,nof_NH2
19084,0.8523809523809524,0.8238095238095238,molArea,nof_Chirals,Complexity,nof_OH
19309,0.8571428571428571,0.7285714285714285,molArea,nof_HBA,Complexity,nof_Fragments
19311,0.8523809523809524,0.7857142857142858,molArea,nof_HBA,Complexity,nof_SO3H
19335,0.9142857142857144,0.6714285714285715,molArea,nof_HBA,nof_negCharge,C_R2
19347,0.8571428571428573,0.7380952380952381,molArea,nof_HBA,nof_negCharge,nof_COOH
19376,0.8523809523809524,0.8,molArea,nof_HBA,C_R2,nof_COOH
19404,0.8571428571428573,0.6714285714285715,molArea,nof_HBA,C_sp3,posCharge/Volume
19442,0.8523809523809524,0.7,molArea,nof_HBA,nof_Fragments,nof_PO4
19446,0.8523809523809524,0.7666666666666667,molArea,nof_HBA,nof_Fragments,nof_COOH
19447,0.8523809523809524,0.6857142857142857,molArea,nof_HBA,nof_Fragments,nof_OH
19452,0.8523809523809524,0.7333333333333333,molArea,nof_HBA,nof_PO4,nof_COOH
19457,0.8571428571428573,0.6809523809523811,molArea,nof_HBA,nof_SO3H,nof_COOH
19464,0.8523809523809524,0.7333333333333333,molArea,nof_HBA,nof_NH2,nof_COOH
19471,0.880952380952381,0.8238095238095239,molArea,nof_HBD,molCharge_total,Complexity
19510,0.880952380952381,0.8523809523809524,molArea,nof_HBD,Complexity,nof_negCharge
19523,0.8523809523809524,0.7714285714285714,molArea,nof_HBD,Complexity,nof_NH2
19680,0.8523809523809524,0.9095238095238096,molArea,molCharge_total,nof_Rings,Complexity
19706,0.8571428571428571,0.8523809523809524,molArea,molCharge_total,Complexity,posCharge/Volume
19707,0.8523809523809524,0.7666666666666667,molArea,molCharge_total,Complexity,negCharge/Volume
19714,0.8571428571428571,0.8,molArea,molCharge_total,Complexity,nof_COOH
19817,0.8523809523809524,0.6142857142857143,molArea,molCharge_total,posCharge/Volume,nof_Fragments
19823,0.8857142857142858,0.6714285714285715,molArea,molCharge_total,posCharge/Volume,nof_OH
19873,0.8523809523809524,0.7857142857142858,molArea,nof_Rings,Complexity,C_R2
19877,0.880952380952381,0.8238095238095238,molArea,nof_Rings,Complexity,posCharge/Volume
19881,0.8809523809523808,0.8142857142857143,molArea,nof_Rings,Complexity,nof_PO4
19885,0.880952380952381,0.8238095238095238,molArea,nof_Rings,Complexity,nof_COOH
19887,0.8523809523809524,0.7952380952380953,molArea,nof_Rings,Complexity,nof_acetyl
19928,0.8571428571428571,0.7380952380952381,molArea,nof_Rings,a_heavy,nof_Fragments
20041,0.9142857142857144,0.8238095238095239,molArea,Complexity,nof_posCharge,nof_negCharge
20044,0.8523809523809524,0.8190476190476191,molArea,Complexity,nof_posCharge,C_R1
20051,0.8857142857142858,0.7238095238095238,molArea,Complexity,nof_posCharge,nof_PO4
20052,0.8857142857142858,0.7952380952380953,molArea,Complexity,nof_posCharge,nof_SO3H
20064,0.8523809523809524,0.8238095238095238,molArea,Complexity,nof_negCharge,negCharge/Volume
20067,0.8523809523809524,0.8238095238095238,molArea,Complexity,nof_negCharge,nof_PO4
20072,0.8809523809523808,0.7285714285714285,molArea,Complexity,nof_negCharge,nof_OH
20073,0.8761904761904763,0.7619047619047621,molArea,Complexity,nof_negCharge,nof_acetyl
20080,0.8523809523809524,0.9142857142857144,molArea,Complexity,a_heavy,nof_RotB
20088,0.8571428571428573,0.7619047619047619,molArea,Complexity,a_heavy,nof_acetyl
20092,0.8571428571428571,0.8571428571428571,molArea,Complexity,C_R2,posCharge/Volume
20097,0.8523809523809524,0.7952380952380953,molArea,Complexity,C_R2,nof_SO3H
20105,0.8523809523809524,0.8476190476190476,molArea,Complexity,C_R1,posCharge/Volume
20106,0.880952380952381,0.7238095238095238,molArea,Complexity,C_R1,negCharge/Volume
20122,0.8571428571428573,0.8571428571428571,molArea,Complexity,C_R0,nof_SO3H
20133,0.8523809523809524,0.6714285714285715,molArea,Complexity,C_sp3,nof_SO3H
20137,0.8857142857142858,0.8523809523809524,molArea,Complexity,C_sp3,nof_OH
