,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  1,Feature  2,Feature  3,Feature  4
203,0.7952380952380953,0.8238095238095238,molWeight,molVolume,nof_HBA,nof_acetyl
204,0.8238095238095238,0.7666666666666667,molWeight,molVolume,nof_HBD,molCharge_total
205,0.7571428571428571,0.7333333333333333,molWeight,molVolume,nof_HBD,nof_Rings
206,0.7095238095238096,0.7714285714285715,molWeight,molVolume,nof_HBD,Complexity
208,0.7952380952380953,0.7714285714285714,molWeight,molVolume,nof_HBD,nof_negCharge
209,0.8523809523809524,0.7047619047619047,molWeight,molVolume,nof_HBD,a_heavy
212,0.7380952380952379,0.7047619047619047,molWeight,molVolume,nof_HBD,C_R0
216,0.8238095238095238,0.7380952380952381,molWeight,molVolume,nof_HBD,nof_RotB
217,0.8,0.7095238095238096,molWeight,molVolume,nof_HBD,nof_Fragments
219,0.7666666666666667,0.7095238095238096,molWeight,molVolume,nof_HBD,nof_SO3H
220,0.6571428571428571,0.7333333333333333,molWeight,molVolume,nof_HBD,nof_SH
221,0.8523809523809524,0.7380952380952379,molWeight,molVolume,nof_HBD,nof_NH2
222,0.8571428571428571,0.7380952380952381,molWeight,molVolume,nof_HBD,nof_COOH
227,0.6380952380952379,0.7047619047619047,molWeight,molVolume,molCharge_total,nof_posCharge
229,0.7428571428571429,0.7047619047619047,molWeight,molVolume,molCharge_total,a_heavy
238,0.8285714285714286,0.7047619047619047,molWeight,molVolume,molCharge_total,nof_PO4
247,0.8190476190476189,0.7047619047619047,molWeight,molVolume,nof_Rings,nof_negCharge
252,0.7285714285714286,0.7619047619047621,molWeight,molVolume,nof_Rings,C_sp3
253,0.8,0.7904761904761904,molWeight,molVolume,nof_Rings,posCharge/Volume
254,0.8238095238095239,0.7952380952380952,molWeight,molVolume,nof_Rings,negCharge/Volume
257,0.7952380952380953,0.7666666666666667,molWeight,molVolume,nof_Rings,nof_PO4
262,0.7952380952380953,0.7047619047619047,molWeight,molVolume,nof_Rings,nof_OH
265,0.7904761904761904,0.7380952380952379,molWeight,molVolume,Complexity,nof_negCharge
268,0.8285714285714285,0.7619047619047621,molWeight,molVolume,Complexity,C_R1
272,0.7952380952380953,0.7714285714285715,molWeight,molVolume,Complexity,negCharge/Volume
274,0.7,0.7714285714285714,molWeight,molVolume,Complexity,nof_Fragments
275,0.7714285714285715,0.7380952380952381,molWeight,molVolume,Complexity,nof_PO4
277,0.8238095238095239,0.7380952380952381,molWeight,molVolume,Complexity,nof_SH
278,0.7333333333333333,0.7333333333333333,molWeight,molVolume,Complexity,nof_NH2
280,0.6952380952380952,0.7095238095238096,molWeight,molVolume,Complexity,nof_OH
285,0.7952380952380953,0.7571428571428571,molWeight,molVolume,nof_posCharge,C_R1
286,0.7904761904761906,0.7047619047619047,molWeight,molVolume,nof_posCharge,C_R0
293,0.7142857142857143,0.7095238095238096,molWeight,molVolume,nof_posCharge,nof_SO3H
295,0.7571428571428571,0.7047619047619047,molWeight,molVolume,nof_posCharge,nof_NH2
296,0.7952380952380953,0.7095238095238096,molWeight,molVolume,nof_posCharge,nof_COOH
307,0.6809523809523811,0.7380952380952381,molWeight,molVolume,nof_negCharge,nof_Fragments
311,0.8238095238095238,0.7666666666666667,molWeight,molVolume,nof_negCharge,nof_NH2
313,0.6238095238095238,0.7666666666666667,molWeight,molVolume,nof_negCharge,nof_OH
318,0.7904761904761904,0.7380952380952381,molWeight,molVolume,a_heavy,C_sp3
320,0.8238095238095238,0.7047619047619047,molWeight,molVolume,a_heavy,negCharge/Volume
322,0.7428571428571429,0.7047619047619047,molWeight,molVolume,a_heavy,nof_Fragments
329,0.8571428571428571,0.7285714285714285,molWeight,molVolume,a_heavy,nof_acetyl
330,0.8,0.7095238095238096,molWeight,molVolume,C_R2,C_R1
331,0.8238095238095238,0.7095238095238094,molWeight,molVolume,C_R2,C_R0
335,0.7999999999999999,0.7047619047619047,molWeight,molVolume,C_R2,nof_RotB
338,0.7571428571428571,0.7380952380952379,molWeight,molVolume,C_R2,nof_SO3H
340,0.8523809523809524,0.7047619047619047,molWeight,molVolume,C_R2,nof_NH2
343,0.7952380952380953,0.7619047619047619,molWeight,molVolume,C_R2,nof_acetyl
346,0.7285714285714285,0.7095238095238096,molWeight,molVolume,C_R1,posCharge/Volume
348,0.7666666666666667,0.7095238095238096,molWeight,molVolume,C_R1,nof_RotB
350,0.7904761904761904,0.7095238095238094,molWeight,molVolume,C_R1,nof_PO4
354,0.6904761904761905,0.7047619047619047,molWeight,molVolume,C_R1,nof_COOH
355,0.8190476190476191,0.7047619047619047,molWeight,molVolume,C_R1,nof_OH
356,0.7333333333333333,0.7619047619047619,molWeight,molVolume,C_R1,nof_acetyl
359,0.8,0.7047619047619047,molWeight,molVolume,C_R0,negCharge/Volume
366,0.6523809523809524,0.7047619047619047,molWeight,molVolume,C_R0,nof_COOH
369,0.7714285714285715,0.7380952380952381,molWeight,molVolume,C_sp3,posCharge/Volume
370,0.8,0.7285714285714285,molWeight,molVolume,C_sp3,negCharge/Volume
383,0.8476190476190476,0.7333333333333333,molWeight,molVolume,posCharge/Volume,nof_PO4
387,0.7380952380952381,0.7095238095238096,molWeight,molVolume,posCharge/Volume,nof_COOH
388,0.7952380952380953,0.7142857142857142,molWeight,molVolume,posCharge/Volume,nof_OH
389,0.7333333333333333,0.7333333333333333,molWeight,molVolume,posCharge/Volume,nof_acetyl
390,0.7380952380952381,0.7095238095238094,molWeight,molVolume,negCharge/Volume,nof_RotB
392,0.8190476190476189,0.7285714285714285,molWeight,molVolume,negCharge/Volume,nof_PO4
398,0.7619047619047619,0.7428571428571429,molWeight,molVolume,negCharge/Volume,nof_acetyl
399,0.7380952380952381,0.7666666666666667,molWeight,molVolume,nof_RotB,nof_Fragments
402,0.6666666666666667,0.7095238095238096,molWeight,molVolume,nof_RotB,nof_SH
403,0.7285714285714285,0.7428571428571429,molWeight,molVolume,nof_RotB,nof_NH2
407,0.7619047619047621,0.7333333333333333,molWeight,molVolume,nof_Fragments,nof_PO4
409,0.8238095238095238,0.7142857142857142,molWeight,molVolume,nof_Fragments,nof_SH
412,0.7619047619047619,0.7619047619047621,molWeight,molVolume,nof_Fragments,nof_OH
413,0.8523809523809524,0.7714285714285714,molWeight,molVolume,nof_Fragments,nof_acetyl
421,0.7619047619047619,0.7666666666666667,molWeight,molVolume,nof_SO3H,nof_NH2
423,0.7666666666666667,0.7238095238095239,molWeight,molVolume,nof_SO3H,nof_OH
431,0.7619047619047619,0.8,molWeight,molVolume,nof_NH2,nof_acetyl
432,0.7666666666666667,0.7333333333333333,molWeight,molVolume,nof_COOH,nof_OH
436,0.7619047619047619,0.7047619047619047,molWeight,molLogP,molLogS,molArea
440,0.6761904761904762,0.7047619047619047,molWeight,molLogP,molLogS,nof_HBA
451,0.7380952380952379,0.7047619047619047,molWeight,molLogP,molLogS,C_sp3
461,0.6809523809523811,0.7095238095238096,molWeight,molLogP,molLogS,nof_OH
467,0.7333333333333333,0.7952380952380953,molWeight,molLogP,molPSA,nof_HBA
468,0.7380952380952381,0.7619047619047619,molWeight,molLogP,molPSA,nof_HBD
469,0.6190476190476191,0.7285714285714285,molWeight,molLogP,molPSA,molCharge_total
470,0.7571428571428571,0.7380952380952379,molWeight,molLogP,molPSA,nof_Rings
471,0.7666666666666667,0.7095238095238094,molWeight,molLogP,molPSA,Complexity
472,0.7380952380952381,0.7333333333333333,molWeight,molLogP,molPSA,nof_posCharge
473,0.7333333333333333,0.7952380952380953,molWeight,molLogP,molPSA,nof_negCharge
490,0.6809523809523811,0.7285714285714285,molWeight,molLogP,molArea,PSA/Area
494,0.6809523809523811,0.7095238095238096,molWeight,molLogP,molArea,nof_HBD
495,0.7666666666666667,0.7047619047619047,molWeight,molLogP,molArea,molCharge_total
498,0.7857142857142858,0.7428571428571429,molWeight,molLogP,molArea,nof_posCharge
500,0.7666666666666667,0.7428571428571428,molWeight,molLogP,molArea,a_heavy
501,0.7666666666666667,0.7047619047619047,molWeight,molLogP,molArea,C_R2
503,0.6761904761904762,0.7285714285714285,molWeight,molLogP,molArea,C_R0
504,0.7047619047619047,0.7666666666666667,molWeight,molLogP,molArea,C_sp3
507,0.7,0.7380952380952379,molWeight,molLogP,molArea,nof_RotB
508,0.7952380952380953,0.7333333333333333,molWeight,molLogP,molArea,nof_Fragments
509,0.7095238095238094,0.7666666666666667,molWeight,molLogP,molArea,nof_PO4
510,0.7952380952380953,0.7285714285714285,molWeight,molLogP,molArea,nof_SO3H
511,0.6809523809523811,0.7047619047619047,molWeight,molLogP,molArea,nof_SH
516,0.6809523809523811,0.7380952380952381,molWeight,molLogP,PSA/Area,nof_Atoms
517,0.6714285714285715,0.7333333333333333,molWeight,molLogP,PSA/Area,nof_Chirals
523,0.7,0.7666666666666667,molWeight,molLogP,PSA/Area,nof_posCharge
525,0.6714285714285714,0.7047619047619047,molWeight,molLogP,PSA/Area,a_heavy
527,0.7047619047619047,0.7333333333333333,molWeight,molLogP,PSA/Area,C_R1
528,0.7285714285714285,0.7285714285714285,molWeight,molLogP,PSA/Area,C_R0
530,0.7095238095238096,0.7952380952380953,molWeight,molLogP,PSA/Area,posCharge/Volume
531,0.7142857142857142,0.7095238095238096,molWeight,molLogP,PSA/Area,negCharge/Volume
532,0.7047619047619047,0.7333333333333333,molWeight,molLogP,PSA/Area,nof_RotB
533,0.7571428571428572,0.7380952380952379,molWeight,molLogP,PSA/Area,nof_Fragments
534,0.7571428571428571,0.7095238095238096,molWeight,molLogP,PSA/Area,nof_PO4
535,0.7095238095238096,0.7047619047619047,molWeight,molLogP,PSA/Area,nof_SO3H
536,0.7380952380952381,0.7333333333333333,molWeight,molLogP,PSA/Area,nof_SH
537,0.7333333333333333,0.7142857142857142,molWeight,molLogP,PSA/Area,nof_NH2
538,0.7666666666666667,0.7095238095238096,molWeight,molLogP,PSA/Area,nof_COOH
539,0.6476190476190475,0.7380952380952379,molWeight,molLogP,PSA/Area,nof_OH
542,0.7095238095238096,0.8,molWeight,molLogP,nof_Atoms,nof_HBA
544,0.7380952380952379,0.7333333333333333,molWeight,molLogP,nof_Atoms,molCharge_total
554,0.7619047619047619,0.7571428571428571,molWeight,molLogP,nof_Atoms,posCharge/Volume
557,0.7571428571428571,0.7047619047619047,molWeight,molLogP,nof_Atoms,nof_Fragments
558,0.7333333333333333,0.7047619047619047,molWeight,molLogP,nof_Atoms,nof_PO4
565,0.7047619047619047,0.7666666666666667,molWeight,molLogP,nof_Chirals,nof_HBA
567,0.7047619047619047,0.7380952380952381,molWeight,molLogP,nof_Chirals,molCharge_total
568,0.7285714285714285,0.7380952380952381,molWeight,molLogP,nof_Chirals,nof_Rings
575,0.7666666666666667,0.7285714285714286,molWeight,molLogP,nof_Chirals,C_R0
577,0.7142857142857142,0.7047619047619047,molWeight,molLogP,nof_Chirals,posCharge/Volume
581,0.6952380952380952,0.7285714285714285,molWeight,molLogP,nof_Chirals,nof_PO4
584,0.7571428571428571,0.7047619047619047,molWeight,molLogP,nof_Chirals,nof_NH2
590,0.7619047619047619,0.7619047619047621,molWeight,molLogP,nof_HBA,nof_Rings
591,0.7428571428571429,0.7380952380952379,molWeight,molLogP,nof_HBA,Complexity
594,0.6857142857142857,0.7380952380952379,molWeight,molLogP,nof_HBA,a_heavy
595,0.6809523809523811,0.7095238095238096,molWeight,molLogP,nof_HBA,C_R2
596,0.7285714285714285,0.8238095238095238,molWeight,molLogP,nof_HBA,C_R1
597,0.6666666666666667,0.7380952380952379,molWeight,molLogP,nof_HBA,C_R0
598,0.7380952380952381,0.7333333333333333,molWeight,molLogP,nof_HBA,C_sp3
601,0.7714285714285714,0.7380952380952379,molWeight,molLogP,nof_HBA,nof_RotB
604,0.7952380952380953,0.7333333333333333,molWeight,molLogP,nof_HBA,nof_SO3H
608,0.7047619047619047,0.7380952380952379,molWeight,molLogP,nof_HBA,nof_OH
609,0.7047619047619047,0.7047619047619047,molWeight,molLogP,nof_HBA,nof_acetyl
610,0.7333333333333333,0.7095238095238096,molWeight,molLogP,nof_HBD,molCharge_total
611,0.7904761904761904,0.7952380952380953,molWeight,molLogP,nof_HBD,nof_Rings
614,0.7095238095238094,0.7619047619047619,molWeight,molLogP,nof_HBD,nof_negCharge
616,0.6380952380952379,0.7428571428571429,molWeight,molLogP,nof_HBD,C_R2
617,0.7047619047619047,0.7952380952380953,molWeight,molLogP,nof_HBD,C_R1
619,0.6809523809523811,0.7095238095238096,molWeight,molLogP,nof_HBD,C_sp3
621,0.7047619047619047,0.7047619047619047,molWeight,molLogP,nof_HBD,negCharge/Volume
626,0.7095238095238096,0.7619047619047619,molWeight,molLogP,nof_HBD,nof_SH
627,0.7380952380952379,0.7428571428571428,molWeight,molLogP,nof_HBD,nof_NH2
630,0.7,0.7095238095238096,molWeight,molLogP,nof_HBD,nof_acetyl
631,0.7047619047619047,0.7666666666666667,molWeight,molLogP,molCharge_total,nof_Rings
634,0.7142857142857142,0.7666666666666667,molWeight,molLogP,molCharge_total,nof_negCharge
636,0.7380952380952381,0.7047619047619047,molWeight,molLogP,molCharge_total,C_R2
639,0.6476190476190475,0.7047619047619047,molWeight,molLogP,molCharge_total,C_sp3
640,0.8285714285714285,0.7095238095238096,molWeight,molLogP,molCharge_total,posCharge/Volume
644,0.7857142857142858,0.7142857142857142,molWeight,molLogP,molCharge_total,nof_PO4
645,0.7952380952380953,0.7619047619047619,molWeight,molLogP,molCharge_total,nof_SO3H
648,0.7333333333333333,0.7142857142857142,molWeight,molLogP,molCharge_total,nof_COOH
650,0.7619047619047619,0.7666666666666667,molWeight,molLogP,molCharge_total,nof_acetyl
651,0.7904761904761904,0.8238095238095238,molWeight,molLogP,nof_Rings,Complexity
655,0.7333333333333333,0.7095238095238096,molWeight,molLogP,nof_Rings,C_R2
657,0.7619047619047619,0.7047619047619047,molWeight,molLogP,nof_Rings,C_R0
658,0.7095238095238094,0.7095238095238096,molWeight,molLogP,nof_Rings,C_sp3
659,0.7666666666666667,0.7285714285714286,molWeight,molLogP,nof_Rings,posCharge/Volume
661,0.7,0.7619047619047621,molWeight,molLogP,nof_Rings,nof_RotB
662,0.7619047619047618,0.7047619047619047,molWeight,molLogP,nof_Rings,nof_Fragments
663,0.7380952380952381,0.7333333333333333,molWeight,molLogP,nof_Rings,nof_PO4
664,0.7428571428571429,0.7619047619047619,molWeight,molLogP,nof_Rings,nof_SO3H
665,0.7619047619047619,0.7285714285714285,molWeight,molLogP,nof_Rings,nof_SH
667,0.7904761904761904,0.7095238095238096,molWeight,molLogP,nof_Rings,nof_COOH
668,0.6761904761904762,0.7047619047619047,molWeight,molLogP,nof_Rings,nof_OH
670,0.7619047619047619,0.7095238095238096,molWeight,molLogP,Complexity,nof_posCharge
671,0.7904761904761906,0.7666666666666667,molWeight,molLogP,Complexity,nof_negCharge
672,0.7619047619047618,0.7380952380952381,molWeight,molLogP,Complexity,a_heavy
674,0.6761904761904761,0.7333333333333333,molWeight,molLogP,Complexity,C_R1
675,0.8238095238095239,0.7571428571428571,molWeight,molLogP,Complexity,C_R0
677,0.7904761904761904,0.7714285714285714,molWeight,molLogP,Complexity,posCharge/Volume
679,0.7238095238095239,0.7666666666666667,molWeight,molLogP,Complexity,nof_RotB
683,0.7857142857142858,0.7952380952380953,molWeight,molLogP,Complexity,nof_SH
686,0.7619047619047621,0.7619047619047619,molWeight,molLogP,Complexity,nof_OH
688,0.7095238095238096,0.7666666666666667,molWeight,molLogP,nof_posCharge,nof_negCharge
691,0.6809523809523811,0.7095238095238094,molWeight,molLogP,nof_posCharge,C_R1
692,0.6238095238095238,0.7666666666666667,molWeight,molLogP,nof_posCharge,C_R0
694,0.7380952380952381,0.7047619047619047,molWeight,molLogP,nof_posCharge,posCharge/Volume
695,0.5809523809523809,0.7714285714285714,molWeight,molLogP,nof_posCharge,negCharge/Volume
697,0.7666666666666667,0.7095238095238096,molWeight,molLogP,nof_posCharge,nof_Fragments
700,0.7619047619047619,0.7380952380952381,molWeight,molLogP,nof_posCharge,nof_SH
701,0.7380952380952379,0.7380952380952379,molWeight,molLogP,nof_posCharge,nof_NH2
705,0.7047619047619047,0.7333333333333333,molWeight,molLogP,nof_negCharge,a_heavy
712,0.6523809523809525,0.7095238095238096,molWeight,molLogP,nof_negCharge,nof_RotB
713,0.6952380952380952,0.7666666666666667,molWeight,molLogP,nof_negCharge,nof_Fragments
718,0.7142857142857143,0.7952380952380953,molWeight,molLogP,nof_negCharge,nof_COOH
720,0.7095238095238096,0.7380952380952379,molWeight,molLogP,nof_negCharge,nof_acetyl
729,0.7095238095238094,0.7666666666666667,molWeight,molLogP,a_heavy,nof_PO4
731,0.7666666666666667,0.7047619047619047,molWeight,molLogP,a_heavy,nof_SH
735,0.6761904761904762,0.7095238095238096,molWeight,molLogP,a_heavy,nof_acetyl
736,0.6761904761904762,0.7952380952380952,molWeight,molLogP,C_R2,C_R1
741,0.7047619047619047,0.7047619047619047,molWeight,molLogP,C_R2,nof_RotB
744,0.7666666666666667,0.7047619047619047,molWeight,molLogP,C_R2,nof_SO3H
745,0.7714285714285714,0.7333333333333333,molWeight,molLogP,C_R2,nof_SH
746,0.7571428571428571,0.7238095238095238,molWeight,molLogP,C_R2,nof_NH2
749,0.7,0.7714285714285715,molWeight,molLogP,C_R2,nof_acetyl
751,0.7380952380952381,0.7666666666666666,molWeight,molLogP,C_R1,C_sp3
753,0.7333333333333333,0.7095238095238096,molWeight,molLogP,C_R1,negCharge/Volume
755,0.6238095238095238,0.7047619047619047,molWeight,molLogP,C_R1,nof_Fragments
756,0.6809523809523811,0.7380952380952381,molWeight,molLogP,C_R1,nof_PO4
757,0.6714285714285715,0.7619047619047619,molWeight,molLogP,C_R1,nof_SO3H
758,0.7428571428571428,0.7619047619047619,molWeight,molLogP,C_R1,nof_SH
761,0.7095238095238096,0.7095238095238094,molWeight,molLogP,C_R1,nof_OH
762,0.7333333333333333,0.7095238095238096,molWeight,molLogP,C_R1,nof_acetyl
763,0.6476190476190475,0.7285714285714285,molWeight,molLogP,C_R0,C_sp3
764,0.7047619047619047,0.7619047619047619,molWeight,molLogP,C_R0,posCharge/Volume
766,0.7047619047619047,0.8,molWeight,molLogP,C_R0,nof_RotB
767,0.6809523809523811,0.7571428571428572,molWeight,molLogP,C_R0,nof_Fragments
768,0.7047619047619047,0.7619047619047618,molWeight,molLogP,C_R0,nof_PO4
771,0.6571428571428571,0.7285714285714285,molWeight,molLogP,C_R0,nof_NH2
772,0.7380952380952379,0.7333333333333333,molWeight,molLogP,C_R0,nof_COOH
773,0.7047619047619047,0.7047619047619047,molWeight,molLogP,C_R0,nof_OH
777,0.6428571428571429,0.7619047619047619,molWeight,molLogP,C_sp3,nof_RotB
779,0.6476190476190476,0.7619047619047619,molWeight,molLogP,C_sp3,nof_PO4
781,0.6523809523809524,0.7333333333333333,molWeight,molLogP,C_sp3,nof_SH
793,0.6761904761904762,0.7380952380952379,molWeight,molLogP,posCharge/Volume,nof_COOH
794,0.7714285714285714,0.7095238095238096,molWeight,molLogP,posCharge/Volume,nof_OH
798,0.7047619047619047,0.7333333333333333,molWeight,molLogP,negCharge/Volume,nof_PO4
799,0.6476190476190476,0.7380952380952381,molWeight,molLogP,negCharge/Volume,nof_SO3H
810,0.6476190476190475,0.7095238095238096,molWeight,molLogP,nof_RotB,nof_COOH
812,0.6714285714285714,0.7666666666666667,molWeight,molLogP,nof_RotB,nof_acetyl
818,0.6761904761904761,0.7095238095238094,molWeight,molLogP,nof_Fragments,nof_OH
820,0.6714285714285715,0.7142857142857142,molWeight,molLogP,nof_PO4,nof_SO3H
821,0.7428571428571429,0.7095238095238096,molWeight,molLogP,nof_PO4,nof_SH
822,0.6428571428571429,0.7142857142857143,molWeight,molLogP,nof_PO4,nof_NH2
824,0.7666666666666667,0.7380952380952381,molWeight,molLogP,nof_PO4,nof_OH
826,0.7619047619047621,0.7428571428571429,molWeight,molLogP,nof_SO3H,nof_SH
827,0.7666666666666667,0.7095238095238096,molWeight,molLogP,nof_SO3H,nof_NH2
829,0.7,0.8238095238095238,molWeight,molLogP,nof_SO3H,nof_OH
832,0.7333333333333333,0.7333333333333333,molWeight,molLogP,nof_SH,nof_COOH
