,Random Forest HOO Accuracy,Decision Tree HOO Accuracy,Feature  1,Feature  2,Feature  3,Feature  4
91,0.8529411764705882,0.8529411764705882,molWeight,molVolume,molArea,Complexity
185,0.7941176470588235,0.8529411764705882,molWeight,molVolume,nof_HBA,Complexity
1320,0.7058823529411765,0.8823529411764706,molWeight,molPSA,nof_HBA,Complexity
1600,0.8529411764705882,0.8529411764705882,molWeight,molArea,nof_Atoms,Complexity
1623,0.8529411764705882,0.8529411764705882,molWeight,molArea,nof_Chirals,Complexity
1645,0.8235294117647058,0.8529411764705882,molWeight,molArea,nof_HBA,Complexity
1686,0.8529411764705882,0.8529411764705882,molWeight,molArea,molCharge_total,Complexity
1727,0.8235294117647058,0.8529411764705882,molWeight,molArea,Complexity,C_R2
1728,0.8235294117647058,0.8529411764705882,molWeight,molArea,Complexity,C_R1
1730,0.8529411764705882,0.8529411764705882,molWeight,molArea,Complexity,C_sp3
1731,0.8529411764705882,0.8529411764705882,molWeight,molArea,Complexity,posCharge/Volume
1734,0.8235294117647058,0.8529411764705882,molWeight,molArea,Complexity,nof_Fragments
1736,0.8235294117647058,0.8529411764705882,molWeight,molArea,Complexity,nof_SO3H
1737,0.8235294117647058,0.8529411764705882,molWeight,molArea,Complexity,nof_SH
1738,0.8235294117647058,0.8529411764705882,molWeight,molArea,Complexity,nof_NH2
2474,0.7941176470588235,0.8529411764705882,molWeight,nof_Chirals,nof_HBA,Complexity
2746,0.8823529411764706,0.8823529411764706,molWeight,nof_HBA,molCharge_total,Complexity
2784,0.7941176470588235,0.9117647058823529,molWeight,nof_HBA,Complexity,nof_posCharge
2785,0.8823529411764706,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_negCharge
2786,0.7941176470588235,0.9117647058823529,molWeight,nof_HBA,Complexity,a_heavy
2787,0.8235294117647058,0.8529411764705882,molWeight,nof_HBA,Complexity,C_R2
2788,0.7941176470588235,0.8823529411764706,molWeight,nof_HBA,Complexity,C_R1
2789,0.8235294117647058,0.8529411764705882,molWeight,nof_HBA,Complexity,C_R0
2791,0.7941176470588235,0.9117647058823529,molWeight,nof_HBA,Complexity,posCharge/Volume
2792,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,negCharge/Volume
2793,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_RotB
2794,0.7647058823529411,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_Fragments
2795,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_PO4
2796,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_SO3H
2797,0.7941176470588235,0.8823529411764706,molWeight,nof_HBA,Complexity,nof_SH
2798,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_NH2
2799,0.8529411764705882,0.9117647058823529,molWeight,nof_HBA,Complexity,nof_COOH
2800,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_OH
2801,0.7941176470588235,0.8529411764705882,molWeight,nof_HBA,Complexity,nof_acetyl
5660,0.8235294117647058,0.8529411764705882,molVolume,molArea,nof_Atoms,Complexity
5683,0.8235294117647058,0.8529411764705882,molVolume,molArea,nof_Chirals,Complexity
5726,0.8235294117647058,0.8529411764705882,molVolume,molArea,nof_HBD,Complexity
5746,0.8235294117647058,0.8529411764705882,molVolume,molArea,molCharge_total,Complexity
5765,0.7941176470588235,0.8529411764705882,molVolume,molArea,nof_Rings,Complexity
5784,0.8235294117647058,0.8529411764705882,molVolume,molArea,Complexity,nof_posCharge
